"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","image_switchboard","scene_order","participant","study","session","randomID","subject"
"html-keyboard-response","281","946502","0.0-8.0-6.0-1.0","","1257.7999999970198","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","6","29","3","0","false","","","","","","",""
"vsl-grid-scene-snap","282","949523","0.0-8.0-7.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","283","952531","0.0-8.0-7.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","284","959118","0.0-8.0-7.0-1.0","","5576.899999991059","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","7","8","1","0","true","","","","","","",""
"vsl-grid-scene-snap","285","962124","0.0-8.0-8.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","286","965141","0.0-8.0-8.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","287","968270","0.0-8.0-8.0-1.0","","2119.5999999940395","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","8","7","1","0","true","","","","","","",""
"vsl-grid-scene-snap","288","971280","0.0-8.0-9.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,""img/obj10.png"",0,""img/obj3.png"",0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","289","974296","0.0-8.0-9.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj1.png"",0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","290","979521","0.0-8.0-9.0-1.0","","4216.9000000059605","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","9","32","4","0","false","","","","","","",""
"vsl-grid-scene-snap","291","982528","0.0-8.0-10.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","292","985545","0.0-8.0-10.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","293","994382","0.0-8.0-10.0-1.0","","7823","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","10","23","2","0","true","","","","","","",""
"vsl-grid-scene-snap","294","997407","0.0-8.0-11.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","295","1000428","0.0-8.0-11.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,""img/obj5.png"",""img/obj11.png"",0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","296","1003469","0.0-8.0-11.0-1.0","","2028.4000000059605","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","11","33","4","0","true","","","","","","",""
"vsl-grid-scene-snap","297","1006493","0.0-8.0-12.0-0.0-0.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","298","1009518","0.0-8.0-12.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,""img/obj9.png"",0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","299","1018449","0.0-8.0-12.0-1.0","","7922.199999988079","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","12","27","3","1","false","","","","","","",""
"vsl-grid-scene-snap","300","1021465","0.0-8.0-13.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","301","1024491","0.0-8.0-13.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj7.png"",0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","302","1033758","0.0-8.0-13.0-1.0","","8254.20000000298","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","13","12","2","1","true","","","","","","",""
"vsl-grid-scene-snap","303","1036778","0.0-8.0-14.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",""img/obj11.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","304","1039791","0.0-8.0-14.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","305","1041980","0.0-8.0-14.0-1.0","","1182.7999999970198","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","14","22","2","0","false","","","","","","",""
"vsl-grid-scene-snap","306","1044996","0.0-8.0-15.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","307","1048014","0.0-8.0-15.0-0.0-1.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","308","1049917","0.0-8.0-15.0-1.0","","896.0999999940395","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","15","24","3","1","true","","","","","","",""
"vsl-grid-scene-snap","309","1052934","0.0-8.0-16.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","310","1055948","0.0-8.0-16.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","311","1061693","0.0-8.0-16.0-1.0","","4735.20000000298","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","16","15","2","1","false","","","","","","",""
"vsl-grid-scene-snap","312","1064713","0.0-8.0-17.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","313","1067733","0.0-8.0-17.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","314","1069348","0.0-8.0-17.0-1.0","","600.7000000029802","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","17","1","1","0","true","","","","","","",""
"vsl-grid-scene-snap","315","1072368","0.0-8.0-18.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","316","1075385","0.0-8.0-18.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","317","1081725","0.0-8.0-18.0-1.0","","5329.5","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","18","4","1","0","false","","","","","","",""
"vsl-grid-scene-snap","318","1084731","0.0-8.0-19.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","319","1087745","0.0-8.0-19.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","320","1089156","0.0-8.0-19.0-1.0","","398.29999999701977","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","19","0","1","0","true","","","","","","",""
"vsl-grid-scene-snap","321","1092168","0.0-8.0-20.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","322","1095186","0.0-8.0-20.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","323","1097981","0.0-8.0-20.0-1.0","","1780.7999999970198","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","20","20","2","0","false","","","","","","",""
"vsl-grid-scene-snap","324","1100993","0.0-8.0-21.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","325","1104011","0.0-8.0-21.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","326","1105596","0.0-8.0-21.0-1.0","","575.0999999940395","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","21","6","1","0","false","","","","","","",""
"vsl-grid-scene-snap","327","1108618","0.0-8.0-22.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","328","1111638","0.0-8.0-22.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","329","1117373","0.0-8.0-22.0-1.0","","4719.100000008941","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","22","30","3","0","true","","","","","","",""
"vsl-grid-scene-snap","330","1120390","0.0-8.0-23.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","331","1123410","0.0-8.0-23.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","332","1128020","0.0-8.0-23.0-1.0","","3596.699999988079","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","23","11","1","0","true","","","","","","",""
"vsl-grid-scene-snap","333","1131037","0.0-8.0-24.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","334","1134054","0.0-8.0-24.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","335","1137445","0.0-8.0-24.0-1.0","","2378.9000000059605","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","24","17","2","1","true","","","","","","",""
"vsl-grid-scene-snap","336","1140450","0.0-8.0-25.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","337","1143459","0.0-8.0-25.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","338","1145182","0.0-8.0-25.0-1.0","","711","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","25","36","4","0","true","","","","","","",""
"vsl-grid-scene-snap","339","1148195","0.0-8.0-26.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","340","1151216","0.0-8.0-26.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","341","1157950","0.0-8.0-26.0-1.0","","5724.5","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","26","5","1","0","false","","","","","","",""
"vsl-grid-scene-snap","342","1160974","0.0-8.0-27.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","343","1163994","0.0-8.0-27.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","344","1165604","0.0-8.0-27.0-1.0","","597.5999999940395","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","27","34","4","0","false","","","","","","",""
"vsl-grid-scene-snap","345","1168618","0.0-8.0-28.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj7.png"",0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","346","1171630","0.0-8.0-28.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","347","1173133","0.0-8.0-28.0-1.0","","486.59999999403954","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","28","19","2","1","false","","","","","","",""
"vsl-grid-scene-snap","348","1176142","0.0-8.0-29.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","349","1179161","0.0-8.0-29.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","350","1180572","0.0-8.0-29.0-1.0","","396.70000000298023","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","29","13","2","1","false","","","","","","",""
"vsl-grid-scene-snap","351","1183592","0.0-8.0-30.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","352","1186606","0.0-8.0-30.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","353","1189493","0.0-8.0-30.0-1.0","","1875.4000000059605","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","30","10","1","0","false","","","","","","",""
"vsl-grid-scene-snap","354","1192512","0.0-8.0-31.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","355","1195527","0.0-8.0-31.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","356","1196933","0.0-8.0-31.0-1.0","","393","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","31","3","1","0","false","","","","","","",""
"vsl-grid-scene-snap","357","1199948","0.0-8.0-32.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","358","1202964","0.0-8.0-32.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","359","1211095","0.0-8.0-32.0-1.0","","7119.79999999702","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","32","26","3","1","true","","","","","","",""
"vsl-grid-scene-snap","360","1214109","0.0-8.0-33.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","361","1217136","0.0-8.0-33.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","362","1220412","0.0-8.0-33.0-1.0","","2266.2000000029802","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","33","14","2","1","false","","","","","","",""
"vsl-grid-scene-snap","363","1223436","0.0-8.0-34.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj1.png"",0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","364","1226466","0.0-8.0-34.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","365","1228357","0.0-8.0-34.0-1.0","","877.8999999910593","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","2","34","37","4","0","false","","","","","","",""
"vsl-grid-scene-snap","366","1231368","0.0-8.0-35.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,""img/obj9.png"",0],[0,0,""img/obj3.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","367","1234397","0.0-8.0-35.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","368","1236965","0.0-8.0-35.0-1.0","","1553","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","1","35","25","3","1","false","","","","","","",""
"vsl-grid-scene-snap","369","1239980","0.0-8.0-36.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","370","1243005","0.0-8.0-36.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj8.png"",""img/obj6.png"",""img/obj3.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","371","1244917","0.0-8.0-36.0-1.0","","900.6000000089407","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","49","test","1","36","28","3","0","true","","","","","","",""
"vsl-grid-scene-snap","372","1247938","0.0-8.0-37.0-0.0-0.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj8.png"",""img/obj6.png"",""img/obj3.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","373","1250959","0.0-8.0-37.0-0.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj12.png"",0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","","","","",""
"html-keyboard-response","374","1253309","0.0-8.0-37.0-1.0","","1339.5999999940395","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","50","test","2","37","31","3","0","true","","","","","","",""
"survey-text","375","1258788","0.0-9.0","","4470.399999991059","","","{""Q0"":""a""}","","","","","","","","","","","","","","",""
"survey-text","376","1259672","0.0-10.0","","882.2999999970198","","","{""Q0"":""aa""}","","","","","","","","","","","","","","",""
"survey-text","377","1260703","0.0-11.0","","1028","","","{""Q0"":""aaa""}","","","","","","","","","","","","","","",""
"survey-text","378","1262050","0.0-12.0","","1344.5999999940395","","","{""Q0"":""aaaa""}","","","","","","","","","img/obj10.png,img/obj4.png,img/obj6.png,img/obj7.png,img/obj8.png,img/obj2.png,img/obj1.png,img/obj9.png,img/obj3.png,img/obj11.png,img/obj12.png,img/obj5.png","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","5f5617ed36e91fa03cf1f021","661d337da435c4ff4957a1df","02mc2m03fsf3","",""
"fullscreen","379","1263059","0.0-13.0","true","","","","","","","","","","","","","","","","","","",""
"html-button-response","380","1267606","0.0-14.0","","4544.9000000059605","<p style=""text-align: justify; margin-right: 15%; margin-left: 15%"">  This is the end of the experiment. <br><br>Thank you for your participation! <br><br>If you would like any additional information, please email the experimenter at szabo_beata-tunde@phd.ceu.edu <br><br>Because of occasional server problems, you are asked to save your data file. The experimenter might ask you for that later (14 days from now the latest).<br><br>In case you are not comfortable with saving the datafile, you can refuse that in the next step without hurting your Prolific scores. <br><br>Please press the button bellow to be redirected to Prolific to collect your credits. <br>","0","","","","","","","","","","","","","","","",""
"pavlovia","381","1267616","0.0-15.0","","","","","","","","","","","","","","img/obj10.png,img/obj4.png,img/obj6.png,img/obj7.png,img/obj8.png,img/obj2.png,img/obj1.png,img/obj9.png,img/obj3.png,img/obj11.png,img/obj12.png,img/obj5.png","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","","","","mabp4","5f5617ed36e91fa03cf1f021"
